brand,name,rating,votes,url,last_crawled
Clive Christian,Jump up and Kiss Me Ecstatic Clive Christian,4.1,238,https://www.fragrantica.com/perfume/Clive-Christian/Jump-up-and-Kiss-Me-Ecstatic-47115.html,2025-11-14T20:57:57.652056
Clive Christian,1872 Leather Clive Christian,4.19,16,https://www.fragrantica.com/perfume/Clive-Christian/1872-Leather-46828.html,2025-11-14T20:58:04.308464
Clive Christian,L for Women Clive Christian,4.0,220,https://www.fragrantica.com/perfume/Clive-Christian/L-for-Women-26133.html,2025-11-14T20:58:10.851417
Clive Christian,Victoriana Heliotrope Clive Christian,4.0,18,https://www.fragrantica.com/perfume/Clive-Christian/Victoriana-Heliotrope-51064.html,2025-11-14T20:58:16.288121
Clive Christian,Matsukita Clive Christian for women and men,4.22,922,https://www.fragrantica.com/perfume/Clive-Christian/Matsukita-65983.html,2025-11-14T20:58:22.551499
Clive Christian,1872 Twist Bergamot Clive Christian for women and men,4.6,20,https://www.fragrantica.com/perfume/Clive-Christian/1872-Twist-Bergamot-45426.html,2025-11-14T20:58:29.088950
Clive Christian,No. 1 Passant Guardant Clive Christian,3.58,24,https://www.fragrantica.com/perfume/Clive-Christian/No-1-Passant-Guardant-28245.html,2025-11-14T20:58:34.829170
Clive Christian,Rock Rose Clive Christian,4.21,663,https://www.fragrantica.com/perfume/Clive-Christian/Rock-Rose-40132.html,2025-11-14T20:58:40.289139
Clive Christian,1872 Basil Clive Christian,4.06,33,https://www.fragrantica.com/perfume/Clive-Christian/1872-Basil-50753.html,2025-11-14T20:58:46.303802
Clive Christian,1872 Twist Jasmine Clive Christian for women and men,4.38,8,https://www.fragrantica.com/perfume/Clive-Christian/1872-Twist-Jasmine-59902.html,2025-11-14T20:58:53.144148
Clive Christian,XX Art Nouveau Papyrus Clive Christian,4.05,114,https://www.fragrantica.com/perfume/Clive-Christian/XX-Art-Nouveau-Papyrus-50929.html,2025-11-14T20:58:59.610262
Clive Christian,1872 Orris Clive Christian,4.06,35,https://www.fragrantica.com/perfume/Clive-Christian/1872-Orris-46829.html,2025-11-14T20:59:05.613043
Clive Christian,X Twist Sichuan Pepper Clive Christian for women and men,4.15,34,https://www.fragrantica.com/perfume/Clive-Christian/X-Twist-Sichuan-Pepper-53326.html,2025-11-14T20:59:11.516001
Clive Christian,X Twist Tuberose Clive Christian for women and men,4.08,13,https://www.fragrantica.com/perfume/Clive-Christian/X-Twist-Tuberose-45600.html,2025-11-14T20:59:17.013169
Clive Christian,VIII Rococo Magnolia Clive Christian,4.14,312,https://www.fragrantica.com/perfume/Clive-Christian/VIII-Rococo-Magnolia-45207.html,2025-11-14T20:59:23.269955
