brand,name,rating,votes,url,last_crawled
Jo Malone London,Wild Strawberry & Parsley Jo Malone London for women and men,4.1,208,https://www.fragrantica.com/perfume/Jo-Malone-London/Wild-Strawberry-Parsley-35879.html,2025-11-17T16:20:33.089875
Jo Malone London,Star Magnolia Cologne (2019) Jo Malone London for women and men,3.88,152,https://www.fragrantica.com/perfume/Jo-Malone-London/Star-Magnolia-Cologne-2019-54456.html,2025-11-17T16:20:39.005486
Jo Malone London,Nettle & Wild Achillea Jo Malone London for women and men,4.02,169,https://www.fragrantica.com/perfume/Jo-Malone-London/Nettle-Wild-Achillea-53544.html,2025-11-17T16:20:45.232356
Jo Malone London,Crystal Campion Cologne Jo Malone London for women and men,4.07,121,https://www.fragrantica.com/perfume/Jo-Malone-London/Crystal-Campion-Cologne-74042.html,2025-11-17T16:20:51.195807
Jo Malone London,Vanilla & Anise Jo Malone London for women and men,4.05,807,https://www.fragrantica.com/perfume/Jo-Malone-London/Vanilla-Anise-6459.html,2025-11-17T16:20:57.698399
Jo Malone London,London Rain White Jasmine & Mint Jo Malone London for women and men,3.76,75,https://www.fragrantica.com/perfume/Jo-Malone-London/London-Rain-White-Jasmine-Mint-22502.html,2025-11-17T16:21:04.109282
Jo Malone London,Verbenas of Provence Jo Malone London,4.11,160,https://www.fragrantica.com/perfume/Jo-Malone-London/Verbenas-of-Provence-8922.html,2025-11-17T16:21:09.536820
Jo Malone London,Scarlet Poppy Cologne Intense Jo Malone London for women and men,4.28,727,https://www.fragrantica.com/perfume/Jo-Malone-London/Scarlet-Poppy-Cologne-Intense-79435.html,2025-11-17T16:21:14.955866
Jo Malone London,Elderflower & Gooseberry Jo Malone London,4.2,173,https://www.fragrantica.com/perfume/Jo-Malone-London/Elderflower-Gooseberry-17684.html,2025-11-17T16:21:21.446701
Jo Malone London,Wild Bluebell Jo Malone London,3.97,5083,https://www.fragrantica.com/perfume/Jo-Malone-London/Wild-Bluebell-12310.html,2025-11-17T16:21:28.391651
Jo Malone London,Red Roses Cologne (2023) Jo Malone London,3.11,35,https://www.fragrantica.com/perfume/Jo-Malone-London/Red-Roses-Cologne-2023-79465.html,2025-11-17T16:21:34.204734
Jo Malone London,Poppy & Barley Jo Malone London for women and men,3.93,275,https://www.fragrantica.com/perfume/Jo-Malone-London/Poppy-Barley-48316.html,2025-11-17T16:21:40.579269
Jo Malone London,Honeysuckle & Davana Jo Malone London,3.75,1436,https://www.fragrantica.com/perfume/Jo-Malone-London/Honeysuckle-Davana-51266.html,2025-11-17T16:21:46.724347
Jo Malone London,Forest Moss Cologne Jo Malone London for women and men,3.88,84,https://www.fragrantica.com/perfume/Jo-Malone-London/Forest-Moss-Cologne-74044.html,2025-11-17T16:21:52.826145
Jo Malone London,Red Hibiscus Cologne Intense Jo Malone London for women and men,3.78,197,https://www.fragrantica.com/perfume/Jo-Malone-London/Red-Hibiscus-Cologne-Intense-65928.html,2025-11-17T16:21:59.237761
Jo Malone London,English Oak & Hazelnut Jo Malone London for women and men,4.09,1739,https://www.fragrantica.com/perfume/Jo-Malone-London/English-Oak-Hazelnut-46187.html,2025-11-17T16:22:04.938974
Jo Malone London,Wood Sage & Sea Salt Jo Malone London for women and men,4.22,13680,https://www.fragrantica.com/perfume/Jo-Malone-London/Wood-Sage-Sea-Salt-25529.html,2025-11-17T16:22:10.494720
Jo Malone London,Wild Achillea Jo Malone London for women and men,4.17,154,https://www.fragrantica.com/perfume/Jo-Malone-London/Wild-Achillea-82497.html,2025-11-17T16:22:17.009737
Jo Malone London,Redcurrant & Cream Jo Malone London,4.05,223,https://www.fragrantica.com/perfume/Jo-Malone-London/Redcurrant-Cream-17683.html,2025-11-17T16:22:24.174889
Jo Malone London,Whisky & Cedarwood Jo Malone London,4.17,139,https://www.fragrantica.com/perfume/Jo-Malone-London/Whisky-Cedarwood-51681.html,2025-11-17T16:22:30.982568
Jo Malone London,Incense & Cedrat Limited Edition Jo Malone London for women and men,3.94,18,https://www.fragrantica.com/perfume/Jo-Malone-London/Incense-Cedrat-Limited-Edition-31772.html,2025-11-17T16:22:37.360010
Jo Malone London,Wisteria & Lavender Cologne Jo Malone London for women and men,3.61,157,https://www.fragrantica.com/perfume/Jo-Malone-London/Wisteria-Lavender-Cologne-59426.html,2025-11-17T16:22:43.871849
Jo Malone London,Orange Blossom Hair Mist Jo Malone London,3.89,9,https://www.fragrantica.com/perfume/Jo-Malone-London/Orange-Blossom-Hair-Mist-72617.html,2025-11-17T16:22:49.625017
Jo Malone London,Tuberose Angelica Jo Malone London,4.07,1270,https://www.fragrantica.com/perfume/Jo-Malone-London/Tuberose-Angelica-25069.html,2025-11-17T16:22:55.363512
