brand,name,rating,votes,url,last_crawled
Jean Paul Gaultier,Classique Couple Jean Paul Gaultier,4.22,104,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Couple-18826.html,2025-11-15T17:01:34.569712
Jean Paul Gaultier,Classique Limited Edition 2003 Jean Paul Gaultier,4.54,79,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Limited-Edition-2003-41047.html,2025-11-15T17:01:40.158167
Jean Paul Gaultier,Classique Gold Collection Jean Paul Gaultier,4.24,38,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Gold-Collection-4723.html,2025-11-15T17:01:46.818701
Jean Paul Gaultier,Le Male Gladiator Jean Paul Gaultier,4.0,59,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Gladiator-15558.html,2025-11-15T18:33:58.418832
Jean Paul Gaultier,Classique Eau Fraîche Gaultier Airlines Jean Paul Gaultier,4.21,70,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Eau-Fraiche-Gaultier-Airlines-48906.html,2025-11-15T18:34:04.146205
Jean Paul Gaultier,Le Beau Flower Edition Jean Paul Gaultier,4.01,790,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Beau-Flower-Edition-101156.html,2025-11-15T18:34:10.310110
Jean Paul Gaultier,Classique L'Eau d'Ete Jean Paul Gaultier,3.74,61,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-L-Eau-d-Ete-6019.html,2025-11-15T18:34:15.822098
Jean Paul Gaultier,Scandal Pour Homme Intense Jean Paul Gaultier,3.85,391,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-Pour-Homme-Intense-102884.html,2025-11-15T18:34:21.993949
Jean Paul Gaultier,Scandal Xmas Limited Edition 2021 Jean Paul Gaultier,4.44,9,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-Xmas-Limited-Edition-2021-70260.html,2025-11-15T18:34:28.614035
Jean Paul Gaultier,Gaultier Divine Elixir Jean Paul Gaultier,3.83,340,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Gaultier-Divine-Elixir-106574.html,2025-11-15T18:34:35.145681
Jean Paul Gaultier,Le Male Shaker Limited Edition Jean Paul Gaultier,4.41,27,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Shaker-Limited-Edition-11348.html,2025-11-15T18:34:40.598847
Jean Paul Gaultier,Le Male In The Navy Jean Paul Gaultier,4.08,796,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-In-The-Navy-51058.html,2025-11-15T18:34:46.300552
Jean Paul Gaultier,Le Male Collector Edition 2017 Jean Paul Gaultier,4.6,55,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Collector-Edition-2017-47202.html,2025-11-15T18:34:52.793004
Jean Paul Gaultier,Le Beau Male Edition Collector Jean Paul Gaultier,3.82,22,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Beau-Male-Edition-Collector-23580.html,2025-11-15T18:34:58.880884
Jean Paul Gaultier,Ma Dame Rose'n'Roll Jean Paul Gaultier,4.15,137,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Ma-Dame-Rose-n-Roll-6448.html,2025-11-15T18:35:06.040891
Jean Paul Gaultier,Classique Collector Edition 2018 Jean Paul Gaultier,4.4,35,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Collector-Edition-2018-51774.html,2025-11-15T18:35:12.245191
Jean Paul Gaultier,Classique Pride 2024 Jean Paul Gaultier,2.19,144,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Pride-2024-90394.html,2025-11-15T18:35:17.899749
Jean Paul Gaultier,La Belle Paradise Garden Jean Paul Gaultier,4.07,1410,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/La-Belle-Paradise-Garden-88873.html,2025-11-15T18:35:23.939006
Jean Paul Gaultier,Classique Summer 2010 Jean Paul Gaultier,3.93,76,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Summer-2010-8144.html,2025-11-15T18:35:30.678410
Jean Paul Gaultier,Le Male Jean Paul Gaultier,4.01,22639,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-430.html,2025-11-15T18:35:37.214315
Jean Paul Gaultier,Classique X Eau de Parfum Jean Paul Gaultier,4.02,90,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-X-Eau-de-Parfum-15337.html,2025-11-15T18:35:43.848554
Jean Paul Gaultier,Le Male Couple Jean Paul Gaultier,4.14,72,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Couple-18825.html,2025-11-15T18:35:50.255233
Jean Paul Gaultier,Le Male Summer 2012 Jean Paul Gaultier,4.18,125,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Summer-2012-14648.html,2025-11-15T18:35:55.855925
Jean Paul Gaultier,Ma Dame Jean Paul Gaultier,3.77,2327,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Ma-Dame-3681.html,2025-11-15T18:36:01.944534
Jean Paul Gaultier,Gaultier² Jean Paul Gaultier for women and men,4.24,258,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Gaultier2-76519.html,2025-11-15T18:36:07.598718
Jean Paul Gaultier,Divine Collector Edition Jean Paul Gaultier,2.0,4,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Divine-Collector-Edition-118099.html,2025-11-15T18:36:14.383706
